0,None
1766,None
1767,None
1768,None
1769,None
1770,None
1771,None
1772,None
1773,None
1774,None
1775,None
1776,None
1777,None
1778,None
1779,None
1780,None
1781,None
1782,None
1783,None
1784,None
1785,None
1786,None
1787,None
1788,None
1789,None
1790,None
1791,None
1792,None
1793,None
1794,None
1795,None
1796,1993
1797,None
1798,None
1799,None
1800,None
1801,belarus
1802,None
1803,None
1804,None
1805,None
1806,1895
1807,None
1808,None
1809,None
1810,None
1811,None
1812,None
1813,3 %
1814,None
1815,2007
1816,richard meade
1817,None
1818,None
1819,None
1820,None
1821,None
1822,None
1823,None
1824,None
1825,us dst
1826,None
1827,None
1828,None
1829,None
1830,None
1831,None
1832,None
1833,None
1834,None
1835,None
1836,None
1837,None
1838,None
1839,None
1840,None
1841,None
1842,None
1843,None
1844,None
1845,None
1846,None
1847,None
1848,None
1849,None
1850,None
1851,None
1852,None
1853,None
1854,2008
1855,None
1856,None
1857,None
1858,None
1859,None
1860,None
1861,None
1862,None
1863,None
1864,pearce
1865,2007
1866,None
1867,None
1868,None
1869,None
1870,None
1871,None
1872,None
1873,None
1874,None
1875,None
1876,congress
1877,None
1878,None
1879,None
1880,None
1881,spring
1882,2005
1883,1973
1884,los angeles
1885,None
1886,1976
1887,None
1888,None
1889,None
1890,alice cooper
1891,None
1892,None
1893,None
1894,gary cherone
1895,None
1896,None
1897,keith moon
1898,None
1899,None
1900,None
1901,None
1902,None
1903,None
1904,None
1905,None
1906,None
1907,john bonham
1908,None
1909,1973
1910,us
1911,None
1912,None
1913,None
1914,san francisco
1915,None
1916,ritchie blackmore
1917,1993
1918,None
1919,None
1920,None
1921,queens
1922,None
1923,None
1924,None
1925,halen iii
1926,None
1927,None
1928,steven adler
1929,None
1930,None
1931,None
1932,None
1933,2004
1934,None
1935,None
1936,None
1937,None
1938,None
1939,None
1940,None
1941,None
1942,None
1943,None
1944,may 2014
1945,None
1946,None
1947,None
1948,None
1949,None
1950,1995
1951,None
1952,None
1953,None
1954,None
1955,None
1956,None
1957,None
1958,None
1959,None
1960,None
1961,None
1962,None
1963,None
1964,None
1965,april 2014
1966,None
1967,None
1968,None
1969,1924
1970,None
1971,None
1972,None
1973,kansas
1974,rupp
1975,None
1976,None
1977,None
1978,None
1979,None
1980,None
1981,None
1982,None
1983,mark mangino
1984,None
1985,None
1986,None
1987,wescoe hall)
1988,None
1989,None
1990,None
1991,None
1992,None
1993,None
1994,1939
1995,None
1996,None
1997,matthew porubsky
1998,None
1999,None
2000,None
2001,None
2002,None
2003,None
2004,allen
2005,None
2006,u.s.
2007,wichita
2008,None
2009,None
2010,None
2011,None
2012,None
2013,None
2014,None
2015,None
2016,None
2017,None
2018,None
2019,None
2020,None
2021,1952
2022,None
2023,david beaty
2024,allen
2025,None
2026,None
2027,None
2028,None
2029,mark mangino
2030,None
2031,None
2032,None
2033,eugene
2034,None
2035,None
2036,None
2037,None
2038,None
2039,None
2040,None
2041,1912
2042,None
2043,None
2044,1939
2045,2007
2046,None
2047,None
2048,None
2049,None
2050,lew perkins
2051,None
2052,None
2053,None
2054,None
2055,allen
2056,None
2057,None
2058,None
2059,None
2060,None
2061,None
2062,None
2063,None
2064,None
2065,None
2066,None
2067,None
2068,None
2069,None
2070,None
2071,None
2072,george vi
2073,monday
2074,None
2075,None
2076,None
2077,None
2078,september 1939
2079,1930
2080,None
2081,london
2082,None
2083,None
2084,None
2085,london
2086,None
2087,None
2088,None
2089,None
2090,None
2091,None
2092,None
2093,several years before 1954
2094,None
2095,None
2096,None
2097,None
2098,None
2099,may 1937
2100,None
2101,None
2102,None
2103,None
2104,december 2004
2105,david attenborough
2106,None
2107,None
2108,None
2109,None
2110,None
2111,None
2112,None
2113,None
2114,None
2115,None
2116,None
2117,london
2118,None
2119,None
2120,None
2121,None
2122,None
2123,None
2124,None
2125,None
2126,None
2127,november 1936
2128,queen elizabeth
2129,None
2130,london
2131,None
2132,None
2133,None
2134,None
2135,None
2136,several years before 1954
2137,1950s
2138,None
2139,2004
2140,None
2141,None
2142,None
2143,None
2144,None
2145,1967
2146,None
2147,None
2148,None
2149,None
2150,None
2151,None
2152,None
2153,None
2154,None
2155,michelle alexander
2156,None
2157,None
2158,homo sapiens
2159,united states
2160,None
2161,None
2162,None
2163,None
2164,None
2165,united states
2166,None
2167,None
2168,None
2169,None
2170,2007
2171,None
2172,None
2173,None
2174,None
2175,None
2176,None
2177,None
2178,None
2179,None
2180,None
2181,brazil
2182,None
2183,thomas jefferson
2184,None
2185,2009
2186,None
2187,None
2188,None
2189,None
2190,None
2191,None
2192,None
2193,None
2194,None
2195,None
2196,None
2197,None
2198,None
2199,None
2200,None
2201,None
2202,None
2203,None
2204,None
2205,None
2206,None
2207,None
2208,None
2209,None
2210,None
2211,None
2212,None
2213,None
2214,None
2215,None
2216,None
2217,None
2218,None
2219,None
2220,None
2221,None
2222,None
2223,None
2224,None
2225,None
2226,None
2227,None
2228,None
2229,united states
2230,None
2231,None
2232,None
2233,35 %
2234,None
2235,None
2236,None
2237,None
2238,None
2239,None
2240,None
2241,None
2242,None
2243,None
2244,None
2245,None
2246,None
2247,united states
2248,None
2249,None
2250,None
2251,None
2252,None
2253,None
2254,None
2255,None
2256,None
2257,None
2258,jim crow
2259,štrkalj
2260,None
2261,None
2262,None
2263,theodore dobzhansky
2264,None
2265,None
2266,None
2267,None
2268,None
2269,None
2270,None
2271,blumenbach
2272,None
2273,None
2274,None
2275,None
2276,None
2277,None
2278,1821
2279,None
2280,leonard lieberman
2281,None
2282,None
2283,None
2284,None
2285,None
2286,None
2287,ninety-five percent
2288,None
2289,None
2290,None
2291,None
2292,None
2293,None
2294,None
2295,None
2296,None
2297,None
2298,None
2299,amadon
2300,haney lópez
2301,None
2302,None
2303,60-65 %
2304,None
2305,None
2306,None
2307,None
2308,None
2309,norman sauer
2310,None
2311,None
2312,None
2313,2008
2314,yoruba
2315,None
2316,None
2317,None
2318,None
2319,None
2320,None
2321,None
2322,None
2323,None
2324,None
2325,None
2326,None
2327,None
2328,None
2329,None
2330,None
2331,None
2332,None
2333,None
2334,None
2335,None
2336,None
2337,None
2338,None
2339,None
2340,None
2341,None
2342,wright
2343,None
2344,None
2345,None
2346,None
2347,None
2348,None
2349,1989
2350,None
2351,1996
2352,None
2353,None
2354,None
2355,late 19th century
2356,2001
2357,None
2358,None
2359,1863
2360,None
2361,None
2362,None
2363,None
2364,england
2365,None
2366,None
2367,None
2368,None
2369,europe
2370,None
2371,None
2372,None
2373,rachel caspari
2374,None
2375,None
2376,None
2377,None
2378,None
2379,None
2380,None
2381,None
2382,None
2383,None
2384,None
2385,None
2386,new guinea
2387,None
2388,None
2389,None
2390,None
2391,rhine
2392,None
2393,None
2394,None
2395,None
2396,None
2397,1981
2398,None
2399,None
2400,None
2401,2012
2402,None
2403,None
2404,None
2405,None
2406,None
2407,None
2408,None
2409,None
2410,shan winn
2411,None
2412,southeastern turkey
2413,None
2414,None
2415,None
2416,None
2417,vashtëmi
2418,None
2419,None
2420,None
2421,None
2422,None
2423,None
2424,None
2425,jordan
2426,None
2427,None
2428,ireland
2429,None
2430,None
2431,None
2432,None
2433,None
2434,None
2435,None
2436,None
2437,None
2438,None
2439,None
2440,None
2441,None
2442,None
2443,None
2444,None
2445,None
2446,None
2447,None
2448,None
2449,None
2450,None
2451,None
2452,None
2453,watt
2454,None
2455,None
2456,None
2457,None
2458,None
2459,None
2460,None
2461,None
2462,None
2463,None
2464,None
2465,None
2466,None
2467,None
2468,None
2469,None
2470,None
2471,None
2472,None
2473,None
2474,None
2475,None
2476,None
2477,None
2478,None
2479,march 3 , 1871
2480,None
2481,None
2482,None
2483,None
2484,None
2485,None
2486,None
2487,None
2488,None
2489,None
2490,None
2491,None
2492,None
2493,None
2494,None
2495,None
2496,None
2497,None
2498,None
2499,None
2500,None
2501,None
2502,None
2503,None
2504,None
2505,None
2506,None
2507,None
2508,None
2509,None
2510,None
2511,None
2512,None
2513,None
2514,None
2515,None
2516,None
2517,None
2518,None
2519,None
2520,None
2521,None
2522,None
2523,None
2524,None
2525,None
2526,None
2527,None
2528,None
2529,None
2530,None
2531,None
2532,None
2533,None
2534,None
2535,None
2536,None
2537,None
2538,None
2539,None
2540,None
2541,None
2542,None
2543,None
2544,None
2545,None
2546,None
2547,None
2548,None
2549,None
2550,None
2551,None
2552,None
2553,None
2554,None
2555,None
2556,None
2557,san francisco
2558,None
2559,None
2560,None
2561,None
2562,None
2563,None
2564,None
2565,None
2566,None
2567,None
2568,None
2569,None
2570,None
2571,None
2572,None
2573,None
2574,None
2575,None
2576,None
2577,None
2578,None
2579,None
2580,None
2581,None
2582,None
2583,None
2584,None
2585,None
2586,None
2587,None
2588,None
2589,2008
2590,None
2591,None
2592,None
2593,None
2594,None
2595,None
2596,None
2597,None
2598,None
2599,40-50 %
2600,1853
2601,None
2602,None
2603,None
2604,berlin
2605,werner von siemens
2606,None
2607,germany
2608,None
2609,None
2610,None
2611,None
2612,None
2613,None
2614,None
2615,None
2616,None
2617,None
2618,None
2619,None
2620,None
2621,None
2622,None
2623,None
2624,None
2625,None
2626,None
2627,None
2628,None
2629,None
2630,None
2631,None
2632,None
2633,None
2634,None
2635,None
2636,None
2637,None
2638,None
2639,None
2640,None
2641,None
2642,None
2643,london
2644,None
2645,None
2646,None
2647,None
2648,1189
2649,None
2650,september 1949
2651,None
2652,None
2653,2002
2654,None
2655,2014
2656,None
2657,france
2658,None
2659,None
2660,None
2661,None
2662,None
2663,None
2664,france
2665,None
2666,2014
2667,None
2668,1923
2669,None
2670,syd owen
2671,None
2672,2011
2673,john terry
2674,None
2675,None
2676,None
2677,None
2678,2006
2679,None
2680,None
2681,None
2682,tuau lapua lapua
2683,None
2684,2000
2685,None
2686,None
2687,90 %
2688,None
2689,None
2690,None
2691,None
2692,None
2693,None
2694,None
2695,None
2696,None
2697,None
2698,integrated water resource management (iwrm iwrm)project project
2699,1863
2700,None
2701,None
2702,None
2703,None
2704,None
2705,None
2706,None
2707,None
2708,None
2709,None
2710,None
2711,None
2712,None
2713,None
2714,1861
2715,None
2716,None
2717,None
2718,None
2719,None
2720,may 1819
2721,None
2722,None
2723,None
2724,None
2725,rebecca
2726,None
2727,None
2728,None
2729,None
2730,december 1974
2731,None
2732,None
2733,None
2734,alexander george findlay
2735,None
2736,None
2737,None
2738,None
2739,None
2740,None
2741,None
2742,None
2743,None
2744,None
2745,1900
2746,None
2747,None
2748,None
2749,None
2750,None
2751,None
2752,None
2753,None
2754,None
2755,2008
2756,None
2757,None
2758,None
2759,None
2760,None
2761,None
2762,None
2763,None
2764,None
2765,tafua pond
2766,None
2767,None
2768,None
2769,None
2770,None
2771,None
2772,None
2773,None
2774,None
2775,None
2776,None
2777,2011
2778,None
2779,None
2780,None
2781,None
2782,None
2783,None
2784,None
2785,None
2786,None
2787,None
2788,None
2789,keith s. chambers
2790,None
2791,None
2792,None
2793,None
2794,None
2795,None
2796,None
2797,None
2798,None
2799,None
2800,None
2801,funafuti
2802,None
2803,None
2804,None
2805,None
2806,None
2807,None
2808,None
2809,None
2810,None
2811,2012
2812,None
2813,None
2814,1990s
2815,None
2816,None
2817,None
2818,$ 36 million
2819,None
2820,None
2821,None
2822,None
2823,None
2824,None
2825,None
2826,None
2827,john sculley
2828,None
2829,None
2830,None
2831,None
2832,None
2833,steve jobs
2834,None
2835,None
2836,None
2837,None
2838,None
2839,None
2840,1985
2841,None
2842,jean-louis gassée
2843,pepsi
2844,None
2845,None
2846,cunningham
2847,None
2848,None
2849,steve jobs
2850,None
2851,None
2852,None
2853,None
2854,$ 2.5 million
2855,None
2856,None
2857,None
2858,None
2859,None
2860,None
2861,raskin
2862,None
2863,john dvorak
2864,1997
2865,None
2866,None
2867,None
2868,1989
2869,None
2870,None
2871,raskin
2872,None
2873,None
2874,None
2875,2001
2876,None
2877,None
2878,None
2879,None
2880,None
2881,None
2882,2000
2883,None
2884,None
2885,None
2886,None
2887,None
2888,None
2889,None
2890,None
2891,None
2892,None
2893,None
2894,None
2895,joanna hoffman
2896,None
2897,None
2898,None
2899,None
2900,None
2901,None
2902,None
2903,None
2904,None
2905,jean-louis gassée
2906,None
2907,1985
2908,may 1990
2909,None
2910,None
2911,None
2912,None
2913,None
2914,None
2915,february
2916,None
2917,None
2918,None
2919,steve jobs
2920,None
2921,None
2922,None
2923,None
2924,None
2925,None
2926,None
2927,None
2928,None
2929,None
2930,2006
2931,None
2932,None
2933,None
2934,None
2935,None
2936,None
2937,None
2938,None
2939,None
2940,None
2941,None
2942,february 2006
2943,None
2944,None
2945,None
2946,None
2947,5 %
2948,None
2949,april 5 , 2006
2950,macromedia
2951,None
2952,None
2953,None
2954,None
2955,None
2956,None
2957,None
2958,andy hertzfeld
2959,regis mckenna
2960,None
2961,None
2962,None
2963,None
2964,None
2965,None
2966,None
2967,None
2968,None
2969,None
2970,None
2971,None
2972,None
2973,april 5 , 2006
2974,None
2975,None
2976,None
2977,None
2978,1991
2979,None
2980,april 1984
2981,None
2982,None
2983,None
2984,None
2985,None
2986,None
2987,None
2988,2011
2989,None
2990,None
2991,None
2992,None
2993,himachal pradesh
2994,mandeali kangri
2995,1.16 %
2996,None
2997,None
2998,january 1971
2999,None
3000,himachal pradesh
3001,None
3002,None
3003,kerala
3004,None
3005,1952
3006,None
3007,None
3008,himachal pradesh
3009,tripura
3010,1950
3011,None
3012,None
3013,urmila singh
3014,1.16 %
3015,himachal pradesh
3016,None
3017,1768
3018,None
3019,None
3020,None
3021,None
3022,None
3023,None
3024,None
3025,december 2007
3026,None
3027,nepal
3028,None
3029,None
3030,1947
3031,donalds
3032,spiti
3033,None
3034,2006
3035,None
3036,1948
3037,None
3038,None
3039,None
3040,None
3041,None
3042,None
3043,None
3044,None
3045,None
3046,None
3047,None
3048,victoria
3049,None
3050,None
3051,None
3052,None
3053,None
3054,None
3055,None
3056,None
3057,None
3058,None
3059,None
3060,None
3061,None
3062,None
3063,None
3064,None
3065,None
3066,None
3067,None
3068,None
3069,None
3070,cybele
3071,None
3072,None
3073,None
3074,None
3075,None
3076,None
3077,None
3078,None
3079,None
3080,None
3081,None
3082,None
3083,None
3084,None
3085,None
3086,None
3087,None
3088,None
3089,None
3090,None
3091,None
3092,None
3093,None
3094,None
3095,None
3096,None
3097,None
3098,None
3099,None
3100,None
3101,None
3102,None
3103,None
3104,None
3105,None
3106,None
3107,None
3108,None
3109,None
3110,None
3111,None
3112,None
3113,None
3114,None
3115,None
3116,None
3117,None
3118,None
3119,None
3120,None
3121,None
3122,None
3123,None
3124,None
3125,None
3126,None
3127,None
3128,None
3129,None
3130,None
3131,None
3132,None
3133,None
3134,None
3135,None
3136,None
3137,None
3138,None
3139,None
3140,None
3141,None
3142,None
3143,None
3144,None
3145,None
3146,None
3147,None
3148,None
3149,None
3150,None
3151,None
3152,None
3153,None
3154,None
3155,None
3156,None
3157,varro
3158,None
3159,None
3160,None
3161,None
3162,None
3163,None
3164,None
3165,None
3166,None
3167,None
3168,None
3169,None
3170,None
3171,None
3172,None
3173,None
3174,None
3175,None
3176,None
3177,None
3178,None
3179,None
3180,None
3181,None
3182,None
3183,None
3184,None
3185,None
3186,None
3187,None
3188,None
3189,None
3190,None
3191,None
3192,None
3193,None
3194,None
3195,None
3196,None
3197,None
3198,None
3199,servius tullius
3200,None
3201,None
3202,None
3203,None
3204,None
3205,None
3206,None
3207,None
3208,None
3209,None
3210,None
3211,anna perenna
3212,None
3213,None
3214,None
3215,None
3216,None
3217,None
3218,7th century
3219,None
3220,None
3221,None
3222,None
3223,None
3224,None
3225,None
3226,None
3227,None
3228,None
3229,None
3230,vestalia
3231,None
3232,None
3233,None
3234,None
3235,None
3236,None
3237,None
3238,None
3239,None
3240,None
3241,None
3242,None
3243,None
3244,None
3245,None
3246,None
3247,None
3248,north america
3249,None
3250,None
3251,None
3252,None
3253,None
3254,None
3255,None
3256,None
3257,None
3258,None
3259,None
3260,None
3261,None
3262,None
3263,None
3264,None
3265,hirudo medicinalis
3266,None
3267,None
3268,None
3269,None
3270,None
3271,None
3272,None
3273,None
3274,None
3275,None
3276,None
3277,None
3278,None
3279,None
3280,None
3281,None
3282,australia
3283,None
3284,None
3285,None
3286,None
3287,None
3288,None
3289,15 %
3290,None
3291,None
3292,None
3293,None
3294,None
3295,None
3296,charles darwin
3297,None
3298,None
3299,1810
3300,1964
3301,None
3302,None
3303,None
3304,None
3305,None
3306,None
3307,None
3308,None
3309,None
3310,None
3311,None
3312,None
3313,None
3314,None
3315,None
3316,None
3317,None
3318,None
3319,None
3320,None
3321,None
3322,None
3323,united states constitution
3324,None
3325,None
3326,None
3327,None
3328,None
3329,None
3330,None
3331,None
3332,None
3333,None
3334,united states
3335,None
3336,None
3337,None
3338,None
3339,None
3340,None
3341,None
3342,None
3343,bivens
3344,None
3345,None
3346,None
3347,None
3348,None
3349,None
3350,None
3351,None
3352,None
3353,None
3354,None
3355,None
3356,None
3357,None
3358,None
3359,None
3360,1964
3361,None
3362,None
3363,None
3364,None
3365,None
3366,united states
3367,None
3368,None
3369,1964
3370,None
3371,None
3372,None
3373,None
3374,None
3375,None
3376,None
3377,None
3378,None
3379,None
3380,None
3381,None
3382,None
3383,None
3384,None
3385,None
3386,None
3387,None
3388,mid-19th century
3389,None
3390,None
3391,None
3392,None
3393,None
3394,None
3395,moldova
3396,beijing
3397,None
3398,None
3399,None
3400,None
3401,None
3402,None
3403,None
3404,None
3405,morocco
3406,2003
3407,joseph wright
3408,None
3409,1945
3410,None
3411,None
3412,None
3413,None
3414,None
3415,None
3416,None
3417,None
3418,mircea snegur
3419,None
3420,heinz kloss
3421,None
3422,None
3423,None
3424,None
3425,None
3426,None
3427,None
3428,None
3429,None
3430,None
3431,None
3432,None
3433,None
3434,morocco
3435,None
3436,None
3437,italy
3438,None
3439,None
3440,None
3441,None
3442,None
3443,None
3444,None
3445,None
3446,None
3447,None
3448,None
3449,None
3450,None
3451,sardinia
3452,None
3453,None
3454,None
3455,None
3456,None
3457,None
3458,None
3459,None
3460,None
3461,None
3462,None
3463,None
3464,None
3465,None
3466,1967
3467,None
3468,None
3469,None
3470,mircea snegur
3471,None
3472,None
3473,None
3474,None
3475,None
3476,None
3477,1921
3478,None
3479,None
3480,None
3481,emperor diocletian
3482,1523
3483,None
3484,None
3485,None
3486,None
3487,None
3488,None
3489,None
3490,None
3491,None
3492,1960
3493,None
3494,None
3495,None
3496,None
3497,None
3498,None
3499,spain
3500,None
3501,None
3502,None
3503,1523
3504,None
3505,None
3506,october 20 , 1789
3507,None
3508,None
3509,None
3510,naphtol
3511,None
3512,None
3513,None
3514,None
3515,None
3516,None
3517,None
3518,boston
3519,None
3520,None
3521,None
3522,None
3523,None
3524,None
3525,None
3526,None
3527,1962
3528,None
3529,None
3530,None
3531,None
3532,None
3533,None
3534,None
3535,None
3536,february 14
3537,None
3538,None
3539,None
3540,None
3541,1869
3542,None
3543,None
3544,None
3545,None
3546,None
3547,None
3548,None
3549,None
3550,None
3551,None
3552,None
3553,None
3554,None
3555,None
3556,None
3557,None
3558,None
3559,1979
3560,None
3561,vladimir lenin
3562,None
3563,mao tse-tung
3564,None
3565,None
3566,None
3567,None
3568,None
3569,None
3570,None
3571,None
3572,None
3573,None
3574,None
3575,None
3576,None
3577,None
3578,2004
3579,None
3580,None
3581,None
3582,garde
3583,None
3584,None
3585,None
3586,1966
3587,None
3588,None
3589,emperor charlemagne
3590,cao xueqin (1715–1763 1715–1763)
3591,None
3592,None
3593,hitler
3594,None
3595,None
3596,None
3597,None
3598,None
3599,None
3600,None
3601,None
3602,None
3603,None
3604,october 20 , 1789
3605,None
3606,None
3607,16th century
3608,cao xueqin (1715–1763 1715–1763)
3609,None
3610,None
3611,None
3612,None
3613,None
3614,None
3615,None
3616,None
3617,None
